category,image,human_entropy,human_center_distance,human_num_peaks
Fractal,129,6.064050674438477,228.90835562011807,4
Fractal,131,5.979349136352539,221.70261648218764,3
Fractal,133,5.879410743713379,265.0687677146454,4
Fractal,135,5.942631244659424,186.35287696556645,1
Fractal,137,5.989124774932861,246.9861647184241,4
Fractal,139,5.823411464691162,245.12956956049618,1
Fractal,141,6.119528770446777,294.02949658605684,5
Fractal,143,6.08485746383667,299.3696608453254,6
Fractal,145,5.8118157386779785,237.0216533729149,3
Fractal,147,5.959478855133057,213.97454842126757,1
Fractal,149,5.982632160186768,231.44884428848889,2
Fractal,151,5.998808860778809,183.9014943400825,2
Fractal,153,6.158496379852295,195.6978151773676,1
Fractal,155,5.872128486633301,225.18538104572144,5
Fractal,157,5.992371559143066,237.73833980104965,3
Fractal,159,6.1880669593811035,296.30617061346703,3
Fractal,161,6.048905372619629,277.9164392156375,3
Fractal,163,5.98261022567749,228.32625283895962,2
Fractal,165,6.058018207550049,318.97993957635674,2
Fractal,167,6.08778715133667,317.946812710912,3
Fractal,169,6.061034202575684,277.0482405643195,5
Fractal,171,6.0848565101623535,235.6422053905265,5
Fractal,173,6.021037578582764,170.73541071646704,3
Fractal,175,6.039703369140625,225.6457218981344,1
Fractal,177,5.949401378631592,221.3398915541833,4
Fractal,179,5.875766754150391,246.5697879240286,4
Fractal,181,5.959473609924316,210.00241970233117,2
Fractal,183,6.195981502532959,334.1952481342123,1
Fractal,185,6.119530200958252,343.56755502895743,1
Fractal,187,6.014743328094482,323.38733050780866,2
Fractal,189,6.139210224151611,267.92246222880715,1
Fractal,191,6.1720476150512695,334.0813600284039,4
Fractal,193,6.033518314361572,284.34302509662893,1
Fractal,195,6.078953742980957,295.19690363959745,2
Fractal,197,6.064050674438477,249.9502052607853,3
Fractal,199,6.09363317489624,216.42914130072978,2
Indoor,001,6.1880669593811035,279.536125427956,7
Indoor,003,6.158501625061035,383.4655696096134,5
Indoor,005,6.166661739349365,382.2960569974381,11
Indoor,007,6.119524955749512,320.1346402806669,5
Indoor,009,6.048905372619629,304.4836886163412,12
Indoor,011,6.067040920257568,267.8912124857912,1
Indoor,013,6.239646911621094,300.5096708392445,2
Indoor,015,6.110976219177246,294.6588637503246,3
Indoor,017,6.195980072021484,286.58558847497136,4
Indoor,019,6.209014415740967,289.8957057426383,2
Indoor,021,6.03042459487915,180.1372536072962,1
Indoor,023,6.0489044189453125,231.70489093897723,2
Indoor,025,6.23208475112915,325.9105615139368,6
Indoor,027,6.30521297454834,345.9277894635539,3
Indoor,029,6.153035640716553,336.36612369831704,2
Indoor,031,6.172053337097168,302.030779313349,4
Indoor,033,5.976055145263672,303.2551401200696,2
Indoor,035,6.067043304443359,280.1216733559666,3
Indoor,037,6.122373104095459,319.43539410502297,3
Indoor,039,6.073014736175537,362.27965101879016,5
Indoor,041,6.096551418304443,338.7930716604153,2
Indoor,043,6.174741744995117,352.67455053736865,2
Indoor,045,6.096550941467285,354.7755420270543,2
Indoor,047,6.209014415740967,358.85629745200845,5
Indoor,049,6.108119010925293,239.20657340303245,2
Indoor,051,6.1827592849731445,312.144369277475,9
Indoor,053,6.09945011138916,215.703694450662,3
Indoor,055,6.16935920715332,339.07767909749515,5
Indoor,057,6.161230087280273,340.76025799711573,1
Indoor,059,6.261990070343018,350.0686020262715,8
Indoor,061,6.185412883758545,247.0109475272745,4
Indoor,063,6.096556663513184,280.86521233755263,4
Indoor,065,6.300518035888672,333.6714199299058,2
Indoor,067,6.155774116516113,335.0012437963268,1
Indoor,069,6.108123779296875,307.4024058146029,3
Indoor,071,6.224457740783691,342.0293660127955,7
Indoor,073,6.133635520935059,358.3169847836338,3
Indoor,075,6.125200271606445,288.88455586816093,3
Indoor,077,6.226984977722168,309.6229709652119,10
Indoor,079,6.2668938636779785,330.57519294066844,5
Indoor,081,6.113832473754883,295.77900921561695,5
Indoor,083,6.177418231964111,344.9224222998532,1
Indoor,085,6.054991722106934,284.57438254722945,5
Indoor,087,6.039703369140625,189.44443540633392,7
Indoor,089,6.096553802490234,249.4979162249068,4
Indoor,091,6.232079982757568,283.854320637272,3
Indoor,093,6.264441013336182,315.5448225742862,4
Indoor,095,6.18010139465332,368.24579576699887,10
Indoor,097,6.163951396942139,315.5178721199026,6
Indoor,099,6.195981025695801,358.91660068215964,2
Indoor,101,6.2717671394348145,373.34003836815447,1
Indoor,103,6.005217552185059,170.7400040065081,1
Indoor,105,6.1720476150512695,339.049613612242,1
Indoor,107,6.264435291290283,269.7136006602003,1
Indoor,109,6.274188041687012,327.26342143616955,1
Indoor,111,6.0489044189453125,271.539266164027,3
Indoor,113,5.925477027893066,256.87696486923625,4
Indoor,115,6.206429481506348,360.04301751791303,2
Indoor,117,6.10523796081543,306.9091171383748,6
Indoor,119,6.1720452308654785,339.86810042107396,3
Indoor,121,6.190708160400391,252.12713355517477,1
Indoor,123,6.10523796081543,290.366375314152,2
Indoor,125,6.030423641204834,257.7369538671368,1
Indoor,127,6.150279998779297,292.7574027947963,2
Indoor,129,6.099452495574951,324.71174435589705,10
Indoor,131,6.113822937011719,332.242564567364,7
Indoor,133,6.011568546295166,333.8733842011054,1
Indoor,135,6.283846378326416,216.85467537257338,6
Indoor,137,5.9793477058410645,218.8206543424535,5
Indoor,139,6.119538307189941,265.11556468523514,7
Indoor,141,6.005212783813477,279.50106669029304,5
Indoor,143,6.030422210693359,302.9525861877526,4
Indoor,145,6.105235576629639,311.20757638185034,5
Indoor,147,6.070041179656982,267.8335540435491,5
Indoor,149,5.834867000579834,276.7835795739212,10
Indoor,151,6.1612162590026855,377.18351271745314,2
Indoor,153,6.206437587738037,294.7749811605817,12
Indoor,155,6.155773162841797,330.21271335467264,6
Indoor,157,6.128015041351318,320.8628996623538,5
Indoor,159,6.188069820404053,286.9989676086039,5
Indoor,161,6.073013782501221,208.5176885683113,3
Indoor,163,5.989127159118652,271.2189638305919,5
Indoor,165,5.962820529937744,184.27982551520924,2
Indoor,167,6.139222145080566,333.7478979074965,2
Indoor,169,5.952779293060303,255.92752132310542,1
Indoor,171,6.249643802642822,331.4994918160987,2
Indoor,173,5.998809337615967,218.96824353582164,10
Indoor,175,6.185402870178223,304.034924168494,2
Indoor,177,6.036620616912842,190.92595532137128,2
Indoor,179,5.969468116760254,179.3111368139903,2
Indoor,181,6.139208793640137,300.3946490387677,4
Indoor,183,6.1530327796936035,289.7502751648529,1
Indoor,185,6.141986846923828,310.79399178629836,1
Indoor,187,6.017905235290527,293.15270374648475,1
Indoor,189,6.141984462738037,314.4775953861699,1
Indoor,191,6.2141876220703125,288.9328564333423,5
Indoor,193,6.1959710121154785,379.5791400261435,8
Indoor,195,6.188071250915527,285.1351918624316,9
Indoor,197,6.078956127166748,285.53701073028833,5
Indoor,199,6.16665506362915,327.2121139986347,7
Inverted,001,6.02103853225708,254.48764831940727,10
Inverted,003,6.136425971984863,284.7649952158618,8
Inverted,005,6.036611557006836,329.4645326084558,2
Inverted,007,6.166656970977783,299.7319920615286,3
Inverted,009,5.952784061431885,235.8515818023383,1
Inverted,011,6.141986846923828,344.223299994003,14
Inverted,013,6.264439105987549,315.1825816055689,5
Inverted,015,6.182766914367676,212.57065963019176,2
Inverted,017,6.185410022735596,273.61420855847774,5
Inverted,019,6.113828182220459,270.8595706278173,5
Inverted,021,6.099453449249268,270.7677366559725,2
Inverted,023,6.1827497482299805,241.7616783986422,2
Inverted,025,6.21419620513916,278.93221532532294,5
Inverted,027,6.26199197769165,306.68247781123563,4
Inverted,029,6.172054290771484,262.1820472928623,2
Inverted,031,6.099450588226318,250.40197085970067,3
Inverted,033,6.0640411376953125,386.3033721768369,12
Inverted,035,6.096558094024658,297.06661860957456,1
Inverted,037,6.1223673820495605,312.70111703498975,3
Inverted,039,6.252124309539795,296.19088711115495,3
Inverted,041,5.995591163635254,249.2811727365005,1
Inverted,043,6.229547023773193,267.43746298838556,2
Inverted,045,6.036617755889893,227.60334512904362,1
Inverted,047,6.058013439178467,281.30941897486343,5
Inverted,049,5.966156959533691,330.83936815271034,3
Inverted,051,6.28144645690918,355.25435336531115,10
Inverted,053,6.182755470275879,301.9337761582033,1
Inverted,055,6.211616516113281,197.66088945652206,1
Inverted,057,6.105236053466797,177.68309085897874,1
Inverted,059,6.286238193511963,423.3145617305786,5
Inverted,061,6.084855556488037,253.2300164727644,3
Inverted,063,6.116702079772949,294.49871325504813,3
Inverted,065,6.0489020347595215,242.61291938091017,3
Inverted,067,6.008406162261963,327.8456355810866,2
Inverted,069,6.030416965484619,269.08605936346913,4
Inverted,071,6.209013938903809,300.64218359500575,2
Inverted,073,6.1584858894348145,322.38949773175403,6
Inverted,075,6.075991153717041,293.5494285082775,2
Inverted,077,6.271761417388916,307.2705718342496,3
Inverted,079,6.01474142074585,270.5325292530554,4
Inverted,081,6.0848588943481445,254.93887840877392,3
Inverted,083,6.110975742340088,282.84584246049184,12
Inverted,085,6.244667053222656,255.42209668576095,3
Inverted,087,6.147530555725098,266.30980034694244,2
Inverted,089,6.234591960906982,232.20183891200662,4
Inverted,091,6.136420726776123,271.6898344954592,3
Inverted,093,6.1364264488220215,258.68200419966837,2
Inverted,095,6.174741268157959,308.2385456768857,5
Inverted,097,6.295765399932861,324.71072618574357,2
Inverted,099,6.174742221832275,274.6863272298663,3
Inverted,101,6.061031818389893,352.21761938721943,1
Inverted,103,6.239647388458252,287.55395239415634,1
Inverted,105,6.172046661376953,335.12580359593954,1
Inverted,107,6.244664669036865,312.14518454886354,1
Inverted,109,6.224451541900635,316.5461312753495,1
Inverted,111,6.130824565887451,271.7610812968893,6
Inverted,113,6.061028957366943,288.4194037423906,6
Inverted,115,6.110971927642822,300.15748254601436,11
Inverted,117,6.051949501037598,282.2514915302887,4
Inverted,119,6.201210975646973,271.5779016111106,5
Inverted,121,6.039700508117676,276.1727878427387,3
Inverted,123,6.0640411376953125,211.2937231699004,3
Inverted,125,6.139209270477295,208.92274479741124,2
Inverted,127,6.108120918273926,297.8063655636316,2
Inverted,129,5.95278263092041,210.25805279648623,3
Inverted,131,6.002022743225098,252.45931235483027,6
Inverted,133,6.163947582244873,305.7766291104715,6
Inverted,135,6.090704917907715,298.9806078359602,8
Inverted,137,6.002018928527832,199.29492468608493,2
Inverted,139,6.0084075927734375,293.8464621983874,3
Inverted,141,6.0179123878479,235.49796719351946,1
Inverted,143,6.093635082244873,298.2855528214147,2
Inverted,145,6.110976219177246,223.10567728862353,4
Inverted,147,6.08778715133667,310.5429660760396,2
Inverted,149,5.969467639923096,272.36680246130925,3
Inverted,151,6.116703033447266,265.0278747377674,7
Inverted,153,6.0907063484191895,295.5435541290688,5
Inverted,155,6.229549884796143,271.7412063390611,3
Inverted,157,6.102339267730713,232.59076542913792,6
Inverted,159,6.185407638549805,322.456900117938,5
Inverted,161,6.1392083168029785,341.9844744570274,3
Inverted,163,6.133634090423584,240.1070418220307,3
Inverted,165,6.099454879760742,290.93220805733756,4
Inverted,167,5.861083030700684,227.1491832874768,1
Inverted,169,6.08485746383667,276.16882889493996,2
Inverted,171,6.105241298675537,284.3836524149693,6
Inverted,173,6.190701961517334,301.36078038524346,11
Inverted,175,6.102344512939453,289.24062718424574,2
Inverted,177,6.017908096313477,305.76345426893533,6
Inverted,179,6.1502885818481445,170.02370033635464,10
Inverted,181,6.249643802642822,340.91029240106354,1
Inverted,183,6.0730109214782715,344.5213090331689,1
Inverted,185,6.147524833679199,286.9822689759997,1
Inverted,187,5.9727783203125,264.9552132683926,2
Inverted,189,6.0907135009765625,315.37781382177116,1
Inverted,191,5.949404716491699,215.8560795175425,4
Inverted,193,6.096550464630127,277.9872161590417,3
Inverted,195,6.305203437805176,404.1661494895648,3
Inverted,197,6.116703033447266,274.2032557153856,4
Inverted,199,6.229552268981934,320.0003951773502,5
Jumbled,001,6.014742851257324,295.53377624368267,3
Jumbled,003,5.925469398498535,324.46959894113957,1
Jumbled,005,5.921999931335449,221.60695043577365,2
Jumbled,007,6.027292728424072,257.74995503170567,4
Jumbled,009,6.096553802490234,274.4024418815626,11
Jumbled,011,6.249646186828613,325.1170769060775,1
Jumbled,013,6.281444549560547,350.9890595143037,5
Jumbled,015,6.216770172119141,252.96712635654,4
Jumbled,017,6.144757270812988,260.5497868525315,4
Jumbled,019,6.234594821929932,326.83430123769955,2
Jumbled,021,6.203821659088135,335.6780931388465,5
Jumbled,023,6.201210021972656,256.84094652618063,9
Jumbled,025,6.276599407196045,389.17966173455875,2
Jumbled,027,6.206434726715088,342.92829712553413,1
Jumbled,029,6.141984939575195,294.04468501530505,2
Jumbled,031,6.198605537414551,294.3572477232846,1
Jumbled,033,6.155774116516113,382.09856441790305,2
Jumbled,035,6.147522449493408,257.8939505852226,2
Jumbled,037,6.1251912117004395,280.10229906327567,3
Jumbled,039,6.161215305328369,273.7416098585274,2
Jumbled,041,5.99558687210083,254.89236582226889,3
Jumbled,043,6.1419878005981445,271.78227650302256,1
Jumbled,045,6.045845031738281,289.7075186842049,3
Jumbled,047,6.027296543121338,270.1057356033404,2
Jumbled,049,6.136419773101807,321.5622151103027,5
Jumbled,051,6.291024208068848,348.11303164986174,5
Jumbled,053,6.276600360870361,298.52131758127126,3
Jumbled,055,6.35111665725708,345.86816474636186,7
Jumbled,057,6.288632392883301,338.6420272039243,4
Jumbled,059,6.122365474700928,292.92145233280706,6
Jumbled,061,6.2218852043151855,364.4754156810869,7
Jumbled,063,6.24466609954834,284.38804620240904,4
Jumbled,065,6.257082939147949,281.8963847739306,1
Jumbled,067,6.206434726715088,253.76167850387284,3
Jumbled,069,6.087778091430664,296.1318503176698,5
Jumbled,071,6.105236053466797,302.70317590377203,2
Jumbled,073,6.281442642211914,334.3147878687464,11
Jumbled,075,6.045843124389648,295.91485941365437,3
Jumbled,077,6.226986885070801,306.13447312117677,1
Jumbled,079,6.219339847564697,317.8628887654859,2
Jumbled,081,6.141984939575195,339.5014372690125,3
Jumbled,083,6.201209545135498,303.44162441993484,3
Jumbled,085,6.211601257324219,244.840478051816,5
Jumbled,087,6.198605537414551,253.4979442459354,3
Jumbled,089,6.209020137786865,301.12597071799655,11
Jumbled,091,6.216772079467773,281.5273088370763,2
Jumbled,093,6.252129554748535,264.2325717767483,10
Jumbled,095,6.20120906829834,305.6863714844163,11
Jumbled,097,6.172042369842529,320.8481650005307,6
Jumbled,099,6.19597053527832,358.78116816384073,5
Jumbled,101,6.169357776641846,280.40796965215094,1
Jumbled,103,6.244658946990967,352.0993418254412,1
Jumbled,105,6.005216598510742,217.72680086452428,5
Jumbled,107,6.1392083168029785,349.4007234338142,7
Jumbled,109,6.3145751953125,325.1591292743088,1
Jumbled,111,6.110976219177246,279.1390841925046,3
Jumbled,113,6.105237007141113,287.8066489178203,4
Jumbled,115,6.155763626098633,296.0534405505837,2
Jumbled,117,6.042769908905029,315.05338140261614,3
Jumbled,119,6.180085182189941,378.5644571796156,3
Jumbled,121,6.1612162590026855,270.2277663949799,1
Jumbled,123,6.219341278076172,337.11975458032884,2
Jumbled,125,6.25954008102417,398.9341464591402,4
Jumbled,127,6.198602676391602,330.9007415667572,6
Jumbled,129,6.090707302093506,323.10726776521153,4
Jumbled,131,6.075990200042725,280.10852020128,7
Jumbled,133,6.14752197265625,338.8614756543904,1
Jumbled,135,6.081902503967285,327.4646693658455,3
Jumbled,137,6.033519744873047,190.32197221053178,4
Jumbled,139,6.014740943908691,230.07066377981874,4
Jumbled,141,5.875763416290283,258.2890216819811,12
Jumbled,143,6.116700649261475,274.40460187099075,6
Jumbled,145,6.0241780281066895,301.01257173581274,6
Jumbled,147,6.113826274871826,345.7434317041175,4
Jumbled,149,6.122364044189453,279.3601372661792,2
Jumbled,151,6.216769218444824,348.19392461870893,2
Jumbled,153,6.295764446258545,388.5063814618563,3
Jumbled,155,6.1827545166015625,269.16617665951264,12
Jumbled,157,6.249643325805664,389.2009550379667,6
Jumbled,159,6.242153167724609,234.51166060890301,6
Jumbled,161,6.12518835067749,336.37768158624715,3
Jumbled,163,6.033518314361572,259.18118745652856,8
Jumbled,165,6.128007411956787,324.41865979767596,3
Jumbled,167,6.087777137756348,326.72731432680297,4
Jumbled,169,6.030420303344727,325.3299907716317,3
Jumbled,171,6.133628845214844,327.6646676581131,2
Jumbled,173,6.150278091430664,302.4717962453294,7
Jumbled,175,6.08190393447876,328.8740817852097,8
Jumbled,177,5.966159820556641,293.79334714059144,3
Jumbled,179,6.093632698059082,304.6068068249449,9
Jumbled,181,6.211610317230225,284.7704870068406,1
Jumbled,183,6.122371196746826,352.59587028568546,4
Jumbled,185,6.150279998779297,284.23432029724506,1
Jumbled,187,6.090707778930664,225.0083017762176,7
Jumbled,189,6.1959662437438965,375.8334437857551,1
Jumbled,191,6.2862372398376465,310.76940163305,5
Jumbled,193,6.108121395111084,300.89333818674197,2
Jumbled,195,6.22445011138916,308.10871954514164,1
Jumbled,197,6.1612162590026855,334.64735601723487,6
Jumbled,199,6.128006458282471,272.88998668327827,2
LineDrawing,001,5.9793477058410645,255.4540837723989,2
LineDrawing,003,5.883028507232666,236.6145815232064,5
LineDrawing,005,6.042774677276611,326.30219855294865,3
LineDrawing,007,6.224453449249268,364.2815394101689,9
LineDrawing,009,6.214187145233154,292.4033639669467,3
LineDrawing,011,6.153035640716553,288.3455509777396,2
LineDrawing,013,6.099453926086426,263.9624649792512,3
LineDrawing,015,6.048906326293945,242.9623557485818,1
LineDrawing,017,6.158497333526611,307.141755637199,7
LineDrawing,019,6.058014869689941,272.6140287869371,7
LineDrawing,021,6.142001152038574,331.75483356820797,5
LineDrawing,023,6.172050476074219,271.5621544796224,1
LineDrawing,025,6.099451065063477,248.39223767781345,2
LineDrawing,027,6.177419185638428,260.2243994882731,1
LineDrawing,029,6.1447649002075195,311.41397461102326,3
LineDrawing,031,6.193352699279785,262.341756316721,1
LineDrawing,033,6.16121768951416,284.334256902597,3
LineDrawing,035,6.13920783996582,348.8242794087476,1
LineDrawing,037,6.102351188659668,240.21449005606328,6
LineDrawing,039,6.116701126098633,268.91372498845857,3
LineDrawing,041,6.039703845977783,262.8779585993465,3
LineDrawing,043,6.033513069152832,284.0976457737731,1
LineDrawing,045,5.915023326873779,257.0400174532684,3
LineDrawing,047,6.014742374420166,287.0892692027085,4
LineDrawing,049,6.042776107788086,197.32967455006434,3
LineDrawing,051,6.219337463378906,347.2523920176847,1
LineDrawing,053,6.221887111663818,306.490386491585,3
LineDrawing,055,6.155777931213379,320.4187861815321,5
LineDrawing,057,6.201215744018555,256.0065364067531,10
LineDrawing,059,6.116698265075684,320.44851454103883,2
LineDrawing,061,6.113828659057617,305.7988517310017,3
LineDrawing,063,6.078948020935059,259.40517588491133,2
LineDrawing,065,6.163949966430664,260.54382262080145,3
LineDrawing,067,6.108116626739502,269.0766272008832,7
LineDrawing,069,6.158488750457764,269.16500005007185,2
LineDrawing,071,6.033520221710205,250.1203990983001,7
LineDrawing,073,6.0907111167907715,297.9965035650905,1
LineDrawing,075,6.188067436218262,263.0312203483904,7
LineDrawing,077,6.036612033843994,268.9901586266253,1
LineDrawing,079,6.070040225982666,282.1138900094703,3
LineDrawing,081,6.166658401489258,225.14370402306835,4
LineDrawing,083,6.042773723602295,266.3400360464263,1
LineDrawing,085,6.1052374839782715,273.11074445797124,3
LineDrawing,087,6.090713024139404,270.7856195949482,3
LineDrawing,089,6.096550464630127,295.44938297238104,2
LineDrawing,091,6.093636989593506,256.9019737197981,2
LineDrawing,093,6.110970497131348,256.99392377496986,1
LineDrawing,095,6.073010444641113,278.74015807028024,13
LineDrawing,097,6.096549034118652,297.8945998119653,4
LineDrawing,099,6.174746513366699,258.41216004839197,3
LineDrawing,101,6.226985454559326,277.893332668609,1
LineDrawing,103,6.17741584777832,276.0006322151671,1
LineDrawing,105,6.1774163246154785,272.7318264243623,1
LineDrawing,107,6.073007106781006,276.91959670419317,1
LineDrawing,109,5.959495544433594,252.80746293645268,9
LineDrawing,111,6.099456310272217,223.38431894740015,8
LineDrawing,113,5.9694671630859375,254.79697030112615,12
LineDrawing,115,5.7961506843566895,242.35326056963405,6
LineDrawing,117,6.286235809326172,224.72376904145966,4
LineDrawing,119,6.051947116851807,219.21635324347474,7
LineDrawing,121,6.064047336578369,286.31494884664903,1
LineDrawing,123,6.21419620513916,214.40106028791752,1
LineDrawing,125,6.099450588226318,243.05617944641486,3
LineDrawing,127,6.0084052085876465,179.87862949719573,5
LineDrawing,129,6.099447727203369,271.1512424934127,6
LineDrawing,131,6.281440734863281,384.0771837490262,3
LineDrawing,133,6.0335164070129395,208.5260656656649,3
LineDrawing,135,6.090717315673828,266.40542145458784,3
LineDrawing,137,5.922003746032715,231.26825671948586,3
LineDrawing,139,6.130825042724609,238.91540584823852,2
LineDrawing,141,5.890228748321533,249.02207174455103,2
LineDrawing,143,6.024178504943848,258.60580327904205,3
LineDrawing,145,5.815699100494385,224.22529337052563,1
LineDrawing,147,5.8573808670043945,209.15203067809486,5
LineDrawing,149,6.0084075927734375,217.94714755595436,3
LineDrawing,151,6.128007888793945,304.1641723157138,3
LineDrawing,153,6.0580153465271,219.09110567112592,5
LineDrawing,155,5.992372989654541,263.53095090674685,3
LineDrawing,157,6.075989246368408,228.6591200390371,2
LineDrawing,159,6.04276704788208,353.2483866963805,3
LineDrawing,161,6.0670390129089355,276.02955386576645,2
LineDrawing,163,5.998802661895752,293.09019565248906,5
LineDrawing,165,5.897378444671631,285.7872096027527,3
LineDrawing,167,6.133630275726318,303.9945450037698,5
LineDrawing,169,6.1052350997924805,274.62645619473,3
LineDrawing,171,6.15848970413208,312.3090088251253,5
LineDrawing,173,6.122374534606934,311.6557612395926,3
LineDrawing,175,6.017911434173584,248.69478089755782,4
LineDrawing,177,6.070043563842773,309.9462368272471,4
LineDrawing,179,6.078951358795166,253.53470562452702,1
LineDrawing,181,6.081902027130127,287.05289560306414,1
LineDrawing,183,6.15849494934082,296.32738563322295,1
LineDrawing,185,6.014742374420166,299.29388629689805,1
LineDrawing,187,6.144757270812988,337.3884391359744,1
LineDrawing,189,6.09364128112793,271.55241298243607,1
LineDrawing,191,6.144757270812988,282.6712623281811,4
LineDrawing,193,6.163946628570557,270.922992166701,3
LineDrawing,195,6.1081156730651855,304.5034466491541,2
LineDrawing,197,6.087789058685303,275.86104475459945,2
LineDrawing,199,6.064048767089844,231.9699377150187,2
LowResolution,001,5.7961530685424805,227.63866074396705,2
LowResolution,003,5.7721452713012695,213.59489894206305,8
LowResolution,005,5.784219741821289,202.95254785392532,4
LowResolution,007,6.014745235443115,216.7245623967682,7
LowResolution,009,5.633203506469727,171.71005906673435,5
LowResolution,011,5.946024417877197,187.53867139352622,2
LowResolution,013,6.002027988433838,260.78181367160454,5
LowResolution,015,6.08778715133667,235.38506562122845,2
LowResolution,017,5.995601654052734,209.25935229979913,4
LowResolution,019,5.939217567443848,195.94107854769817,6
LowResolution,021,6.042778968811035,239.42388328342054,4
LowResolution,023,6.169361591339111,249.0531725622713,2
LowResolution,025,5.998808860778809,182.96470918371566,1
LowResolution,027,6.017904758453369,210.80265698225816,1
LowResolution,029,6.17474889755249,298.24487192328047,2
LowResolution,031,5.776196479797363,202.3952706721113,1
LowResolution,033,5.9150238037109375,199.77880714009578,2
LowResolution,035,6.0489068031311035,267.49400218646565,5
LowResolution,037,5.925470352172852,269.51147803693414,11
LowResolution,039,5.972777843475342,228.71970244346585,7
LowResolution,041,5.928936004638672,185.2459661388215,3
LowResolution,043,5.842435359954834,169.17374445154968,2
LowResolution,045,5.853662014007568,248.1338038404456,3
LowResolution,047,5.949408531188965,280.69130515999365,1
LowResolution,049,5.89023494720459,170.04761596455225,3
LowResolution,051,5.956137180328369,278.9915985269923,5
LowResolution,053,6.122375011444092,200.9875566167039,3
LowResolution,055,5.925472736358643,294.5140412921027,2
LowResolution,057,5.982614517211914,212.27637074938875,6
LowResolution,059,6.033520698547363,276.5422887009813,6
LowResolution,061,5.962822437286377,208.64484621621548,3
LowResolution,063,5.949404716491699,200.34775003280734,2
LowResolution,065,6.0020294189453125,229.537072643008,5
LowResolution,067,5.819566249847412,202.99052938167364,5
LowResolution,069,5.9150214195251465,186.9241552446449,4
LowResolution,071,5.972774982452393,213.7033916248863,4
LowResolution,073,5.872128963470459,200.86358347454922,3
LowResolution,075,5.84243106842041,205.4572959048586,4
LowResolution,077,5.949408531188965,211.54599106111854,5
LowResolution,079,6.081908226013184,251.4300754312801,6
LowResolution,081,5.9793524742126465,233.32960702664576,5
LowResolution,083,5.890233039855957,209.00780323405812,1
LowResolution,085,5.962825775146484,214.20070521033492,6
LowResolution,087,5.925475597381592,224.96047449260257,6
LowResolution,089,5.9727783203125,249.91455224056628,2
LowResolution,091,5.9793596267700195,205.65372645097415,3
LowResolution,093,5.95278263092041,295.64736282878783,2
LowResolution,095,5.915024280548096,222.01649996172802,5
LowResolution,097,5.925475120544434,209.64986857588843,2
LowResolution,099,5.861085891723633,214.11540742033344,1
LowResolution,101,5.966156482696533,261.2904422723227,1
LowResolution,103,5.868463516235352,221.77063859924783,1
LowResolution,105,5.800086498260498,232.871600081064,1
LowResolution,107,5.857380390167236,266.32971331657996,3
LowResolution,109,6.005218505859375,238.03570929025054,1
LowResolution,111,5.846196174621582,191.39823485951618,3
LowResolution,113,5.834871292114258,318.56922450171857,3
LowResolution,115,5.718059539794922,167.3977790973209,5
LowResolution,117,5.928926944732666,162.0516318675945,3
LowResolution,119,5.722323894500732,190.34864297817157,3
LowResolution,121,5.956135272979736,269.170382538043,3
LowResolution,123,5.67431116104126,214.71350979997663,2
LowResolution,125,5.883030414581299,207.16543742602707,5
LowResolution,127,5.633205890655518,219.02351099389793,6
LowResolution,129,5.842433929443359,244.92180285036306,3
LowResolution,131,5.952779769897461,253.83892045202856,2
LowResolution,133,5.86478328704834,258.52467649889496,5
LowResolution,135,5.93922233581543,221.32246528344191,4
LowResolution,137,5.875768661499023,176.91120135146048,1
LowResolution,139,5.904478549957275,198.91292955426087,3
LowResolution,141,5.796151638031006,151.3001083743352,2
LowResolution,143,5.8938164710998535,188.58981124025593,2
LowResolution,145,5.585413455963135,159.9003450936768,4
LowResolution,147,5.853667259216309,171.38517963554628,2
LowResolution,149,5.932370662689209,176.33535034279785,2
LowResolution,151,5.815703392028809,162.15741784902036,2
LowResolution,153,5.768092155456543,213.67401703022585,2
LowResolution,155,5.819570541381836,234.88061750209317,1
LowResolution,157,5.911527156829834,251.1178856611538,1
LowResolution,159,6.021039009094238,223.20630086858043,2
LowResolution,161,5.97935152053833,207.70831395530809,1
LowResolution,163,5.949405193328857,286.6279886497067,2
LowResolution,165,5.849930286407471,193.3998142587028,1
LowResolution,167,5.904475688934326,281.26266754899063,6
LowResolution,169,5.897378921508789,246.67368067873286,1
LowResolution,171,5.849937438964844,165.09808995858913,3
LowResolution,173,5.872127056121826,237.04068534393136,4
LowResolution,175,5.831064224243164,213.40843994309253,6
LowResolution,177,6.005218505859375,221.46118752335244,1
LowResolution,179,5.949410915374756,203.50635727607104,2
LowResolution,181,5.8234100341796875,245.71061906828504,1
LowResolution,183,5.9561333656311035,241.6920233013567,1
LowResolution,185,5.952785015106201,257.3970028938816,1
LowResolution,187,5.7180609703063965,208.5924530221449,2
LowResolution,189,5.811814308166504,197.36777438006274,3
LowResolution,191,5.925471782684326,248.5579967467164,1
LowResolution,193,5.952784538269043,236.62668314604636,4
LowResolution,195,5.879410743713379,181.207938440083,2
LowResolution,197,5.962824821472168,209.23143891760122,9
LowResolution,199,6.06404972076416,223.86477542422168,3
Noisy,001,5.800086975097656,243.7429397355528,3
Noisy,003,5.86107873916626,281.51172354637436,6
Noisy,005,5.8647780418396,210.63622389948125,2
Noisy,007,5.735024452209473,227.73607201991905,5
Noisy,009,5.718059062957764,190.32175837324218,3
